id;description;C2A
876297292408695;Erst mal unsere Leute  in Arbeit bringen das steht wohl im Vordergrund! !!!;FALSE
985461664825590;Du wirst in der Presse sowieso nix erfahren. Man muss dabei sein.;FALSE
1043746055663817;liebe pegida-führung, ich habe da so eine idee. bringt doch mal ein sport-ruderbott auf die bühne. am besten einen ACHTER. denn so wie viele politiker jetzt rückwärts rudern. könnte dieser ACHTER mit politikern besetzt bei den nächsten weltmeisterschaften sogar rückwärts antreten und würde noch gewinnen. sport-frei ! ! !;TRUE
960925857279171;Ich vergleiche auch Niemanden.  Es ist nur festzustellen,  dass alle Missstände und Probleme seit eh und je auf die Minderheiten projiziert werden. .....;FALSE
855623331142758;"Roman, ""der"" Jude  brüllt seine Forderungen nicht  lauthals raus. Er bekommt sie.";FALSE
1053643641340725;Ja, der Graben in Deutschland wird immer tiefer. Aber solange die Eliten in Deutschland und Europa ihre Politik gegen die Interessen der Bevölkerung fortsetzen, d.h. als ersten Schritt nicht die Zuwanderung stoppen, wird die Kluft zu immer größeren Teilen der Bevölkerung auch immer größer werden. Und wenn die demokratschen Institutionen versagen, wird der Kampf am Ende auf der Straße ausgefochten.;FALSE
1096101507094938;Die sehn ja sowas von kriegstraumatisiert aus das einen das k...kommt !!!!;FALSE
985375431500880;Warum gibt es keinen live stream mehr ? Das zählt doch auch als indirekte Teilnehmer !!! Dann wären wir sicher doppelt so viele...;FALSE
1012234458814977;"Diese Vollpfosten, mit dem ""aus Rücksicht"" ist doch nur Kaspertheater.";FALSE
945903638781393;die Krankenversicherung für ganze Clans nicht zu vergessen ! ! ! , uns ist die Beitragserhöhung dafür ja schon sicher :-(;FALSE
1010248259013597;Dumm nur das Deutschland auch dazu gehört....;FALSE
876286949076396;vorallem ist das net schädlich sondern gut kommt wenigstens weniger rein von denn sogenannten fachkräfte;FALSE
1120486704656418;Aber nach einem Wahlsieg der AFD kommen diese Scharlatane dann zu Kreuze gekrochen;FALSE
985352751503148;Auf Siggi ist VERLASSS !!!!!!!!!! (y) (y) (y);FALSE
855036217868136;Tolles Video ??;FALSE
945836588788098;"""Westdeutschland"" ist doch immer so tolerant und bunt ;-)";FALSE
855148791190212;https://www.youtube.com/watch?v=oGKRFBkNCLQ;FALSE
1010173959021027;Frau buergermeister duerfte fordern. ....so ist es geschwaetz;FALSE
993507867354303;Na Pegida war es wohl nicht.;FALSE
985458794825877;Karl Schwietzke Denkste der kann lesen?;FALSE
1012420778796345;"Genau lieber Jan! Hier bin ich auch dieser linken Falschmeldung aufgesessen und habe zu schnell richtigen ""Misst"" gepostet! Tut mir Leid. Unser Striezelmarkt bleibt auch unser Striezelmarkt! Ich bitte um Nachsicht!!!";FALSE
855034751201616;http://www.villa-margarethe.net/;FALSE
1035124473192642;"Die Hymne wird gerade umgeschrieben: ""Kulturverrat aus erster Hand, Deutschland syrisch Merkelland ...!""";FALSE
1069269819778107;Kretschi: Senil, debil, Hohlraumdübel und Gehirnprothesenträger.;FALSE
960884717283285;"ich lese keine presse und höre keine nachrichten mehr ;) .. außer hier auf FB";FALSE
945850862120004;sorry ,aber ich hab zurzeit so einen hass gegen alles.;FALSE
1011303552241401;Frau Brückner, das habe ich nie getan und würde ich mir auch nie erlauben. Habe nur angezweifelt das Sie das behaupten.;FALSE
1056492197722536;Nicht den Zettel durchstreichen. Das bedeutet ungültig. Wichtig: Jeden einzelnen Kandidaten waagerecht durchstreichen. Ist zeitaufwendig, heißt dann aber DAGEGEN. Also gegen die Kandidaten der Nationalen Front. Besser aber, Ihr gebt der AfD Eure Stimme.;TRUE
935274296510994;Es gibt noch viele solche Vögel...;FALSE
945858058785951;"Lasst uns einfach ""Nazis"" sein!!! :-)";TRUE
966726833365740;Hagen Graebner , was rauchst Du ??;FALSE
1095983943773361;Lächerlich die Polizei da,hier in Brasilien werden Hunderschafften aufgefahren dann gibt es Gummitknüppel,Gummigeschosse und Tränengas.Danach flitzen die wie die Rennmäuse....Griechische und andere europäischen Institutionen,hier können Sie noch was lernen: https://www.youtube.com/watch?v=gI5kXhPlLpE;TRUE
982665255105231;Warum wenden sie sich mit dieser Energie nicht gegen die IS??? Und sowas wird am Bahnhof in München mit Blumen und jubel begrüsst- einfach nur krank!!!!!!!!!!!!!!!!!!!!!!!!!!!!;FALSE
966638326707924;Danke :);FALSE
883199921718432;War bestimmt wieder Gier dahinter. Einer könnte zuviel bekommen;FALSE
876276502410774;Wenn hier ordentlich bezahlt würde, müssten unsere Kinder nicht auswandern und sich in das jeweilige Land integrieren!;FALSE
1010396512332105;Das klingt nach Wahrheit.;FALSE
1095921670446255;Na was hat das was mit asyl zu tun ? Gar nix !!;FALSE
855486114489813;Wendehälse - Hauptsache mein Regierungskissen bleibt schön warm.;FALSE
982791521759271;Und eins kann ich dir sagen du Vollidiot,ich hab mehr ahnung ,als du es dir vorstellen kannst,ja wahrscheinlich sogar mehr als du!!;FALSE
1010347882336968;"Dreist wenn er kontrolliert wäre, was dann? So lange er im Heimatland nichts verbrochen hat, kann ihn doch nichts passieren. Er hat ja kein Schild um den Hals dass er Terrorist ist. Also die ganzen "" smarten Grenzkontrollen"" sind nur Augenwischrerei. Damit man der Bevölkerung Sicherheit vorgaukeln kann.";FALSE
1105416766163412;Merkel baut doch gern Kasernen für die selbsternannten Gotteskrieger. Sie provoziert einen neuen 9. November!;FALSE
982994448405645;Und diese gewaltsamen Menschen wollen in unser Land;FALSE
1057011291003960;nur Mutti versteht das nicht ....;FALSE
1096491820389240;"Und ""kann"" schreibt man mit 2 n. ^^";FALSE
1106094619428960;Hoffe man bekommt noch genug Sprengstoff zusammen.(für d.M);TRUE
1064305660274523;"#PEGIDA #Sachsen #AufDieStraße 

Die Welt dreht sich um de eigne Achse und an der Kurbel sitz e Sachse! ????";TRUE
887992814572476;Und den Volksschädlingen die Rübe angehackt hat.;FALSE
985354014836355;Great! We have had enough now! (I live in Sweden - poor me :( );FALSE
925364357501988;In den meisten reicht nicht;FALSE
855004577871300;https://www.youtube.com/watch?x-yt-cl=84411374&v=0nb3NRoRr2M&x-yt-ts=1421828030&feature=player_embedded;FALSE
982663475105409;Das wird noch richtig losgehen. Ist nur ein Vorgeschmack auf das was kommt. Geldleistung kürzen auf das Maß was andere auch haben. Die werden so und so freidrehen wenn Forderungen nicht erfüllt werden. Unsere Polizei tut mir leid. Weil das was die unter Protest verstehen kennen unsere Beamten nur aus dem Fernsehen. Aber einige in dem Land hier wollen das so.;FALSE
854997461205345;Nice;FALSE
1052782481426841;Was soll eine Antifa allein auf der Straße? Wem sollen die Dummköpfe dann anpöbeln?;FALSE
1056186044419818;Marlies Fuchs : um Gottes willen, wie konnte mir das nur passieren!!;FALSE
882917171746707;Die Evolution ist nicht aufzuhalten, ist nicht deren Lebensraum und genauso muss es sein, die natürliche auslesen hat begonnen. ??;FALSE
1056513961053693;Die kommen alle noch auf die Bank, ich weiß nur nicht wie das heißt (Volksgericht oder?);FALSE
985429798162110;da frag ich mich was da die pro heinis und linken und wie se alle heissen immer so rum meckern. se wollen doch alles bunt und ich sehe auf den fotos ganz viele bunte Pegidas. also alles richtig,. macht weiter so;FALSE
1012249768813446;"Tino T Aus CB :) ich nicht .... aber ich bin da erfinderisch ;)";FALSE
982639978441092;Angst.;FALSE
855051451199946;Pass auf! Hier ist nur Deutsch erlaubt!;FALSE
1056938671011222;Bei über 600.000 die Ausreisepflichtig weil Abgelehnten Schmarotzern die sich hier im Land aufhalten und unsere Sozialkassen plündern von Massenabschiebung zu sprechen schafft wirklich nur die deutsche Qualitätspresse.;FALSE
977213872317036;Geht nicht-bei mir gibt´s nur Schweinefleisch, morgens, mittags, abends...!!!;FALSE
1065832560121833;Staatsbürgerkunde : aber zumindest sind wir aufgeklärt worden, wie der Kapitalismus tickt. Also so ganz blöd sind wir nicht in diese Welt entlassen worden. Und es braucht keiner sagen , wir haben es nicht vermittelt bekommen wie der Westen tickt. Und wenn ich ehrlich bin ,im nach hinein stimmt das auch, es ist leider noch viel schlimmer! Oder warum lassen wir uns hier im Osten nicht so schnell verarschen? Mal darüber nachgedacht?;FALSE
855037317868026;"schön finde ich es, dass man immer als linke, Steine werfend, bekiffte und arbeitslose Zecke dargestellt wird. Für mich eine absolute Lachnummer. Aber dass ist ein anderes Thema... habt ihr denn schon mal die Kommentare von euren ""Freunden"" durchgelesen? Da kommt teilweise ein schön braunes Gedankengut zum vorschein. Traurig, traurig.... In  meinen Augen ist es absolut pervers jemanden wegen seiner Religion, Herkunft oder sonstigem zu verurteilen. Es mag sein, dass in meinen Augen das rechtsradikale denken Rechte früh beginnt, aber dass was bei euch so in den Kommentaren steht, bestätigt mich eigentlich täglich. Schon  sind auch die freundlichen Nachrichten von euren Mitläufern, die ich immer wieder erhalte.... Der  eine möchte ein inniges Verhältnis mit meiner Mutter beginnen, der andere will doch glatt meine Familie vergasen.... Naja, da bin ich froh, dass mich sowas nich großartig schockiert und ich einen wunderbaren Schlaf  habe.";FALSE
992183890820034;"Diese Ansicht gefällt mir.
Jedem muss eine eigene Meinung zustehen
Es ist aber auch nicht leicht Spekulationen von Fakten zu unterscheiden. Man bekommt Infos aus den offentlichen Medien,die ganz sicher nicht so Staatsfern sind wie sie sein müssten und z.B. bei Facebook wo meist Quellen angegeben sind. Was der einzelne glaubwürdig findet muss jeder für sich selbst entscheiden
Ich stehe zu PEGIDA!";FALSE
1011224895582600;Genau! Die Regierung mit ihren Medien sollen lieber ihre Hausaufgaben machen und sich um den wirklichen Feind kümmern, den sie ins Land geholt haben. Wir von Pegida machen keine feigen Anschläge usw.;FALSE
1018210218217401;Wenn du nicht faul bist dann kümmer dich um eine Weiterbildung und zettel keine Neiddebatte an....;TRUE
991240924247664;Ihr zeigt einmal mehr, wie es geht. DANKE;FALSE
888202854551472;Es ist nur eine Frage der Zeit wann diese Kreaturen bei uns die ersten Bomben zuenden. Wenn das passiert, dann werden sich viele Deutsche, die jetzt noch die Fuesse stillhalten, radikalisieren. Und falls einem aus meiner Familie etwas durch islamistischen Terror passieren sollte, dann lege oich fuer meine Friedlichkeit, nicht mehr die Hand ins Feuer.;FALSE
985367998168290;Support from Polen !!;FALSE
1111907545514334;die Welle;FALSE
925431294161961;"Christoph sorry ich kann dich leider nicht ernst nehmen !
Das ist nicht Presse sondern Statistik der Stadt und die Grünen freuen sich auch noch über die neuen Modalitäten zum erfassen ,da man ja jetzt den bedarf erkennen kann.

Welchen bedarf auch immer?

Vielleicht braucht ihr ja noch ein paar Gauner und Verbrecher scheinbar habt ihr noch nicht genug.";FALSE
1052393728132383;"Yes Gerhardt ;-)";FALSE
982779401760483;Dem kann ich leider jetzt auch voll zustimme.;FALSE
982736308431459;Ein bissel multi-kuilti aus der Scweiz  https://static.xx.fbcdn.net/rsrc.php/v2/y4/r/-PAXP-deijE.gif;FALSE
991482417556848;Dresden sollte neue Bundeshauptstadt werden denn da und nur da wie es scheint wohnen die echten Patrioten !;TRUE
1012245162147240;Frechheit! Wer ist denn dieser Striezel?;FALSE
960860317285725;Richtig so;FALSE
982651731773250;"Kotte-Zeller.de

Alles was das Survival-Herz begehrt. Ich gehe dort gerne shoppen.";FALSE
874568719248219;http://youtu.be/m3U38xBdw8k;FALSE
982679881770435;und es wird kein ende geben...die festung europa wird gestürmt...ungarn und co machen die hintertüren dicht -nur frau merkel lässt die zugbrücke runter...;FALSE
876283399076751;Jeder Einwanderer mit Hirn,weiß,dass die Schmarotzer,Kriminellen und Unwilligen sich anzupassen,gemeint sind.Also haltet die willigen Einwanderer nicht für Dumm.;FALSE
946002235438200;"Zum Teil bezahlte Gegendemonstranten, ein sogenanntes Benefizkonzert mit dem verurteilen Drogenkonsumenten Konstantin Wecker.....eine 
rotgünlinks gestrickte Politiker- Kaste im Roten Rathaus....... so sieht es in München aus. Leider beherbergt die Stadt zu viele GEZ vernebelte Menschen, als dass der existierende Widerstand zum Flächenbrand wird. Wen es interessiert, hier eine spannende Doku zum roten Filz in München.......https://www.youtube.com/watch?v=buuT9f5cQYc";FALSE
982682408436849;Juergen Weidner wir geben denen schon was sie brauchen und holen tun wir uns da von deinesgleichen;FALSE
854999581205133;Findest Du kein anderes Forum für solche Postings???;FALSE
1010183355686754;Liebe Frau Festerling, ich hätte es nicht treffender sagen können.;FALSE
855054754532949;Sehr gut Jana Sprenger;FALSE
1111440092227746;"WELT: Ein Kölner Kriminalhauptkommissar hat im ""Untersuchungsausschuss Silvesternacht"" des Düsseldorfer Landtags von Einflussnahme auf eine Mitteilung des Polizeipräsidiums berichtet. Am Neujahrstag habe ein Beamter der Landesleitstelle bei ihm angerufen und eine sogenannte WE-Meldung über ""wichtige Ereignisse"" moniert. Dabei sei es um eine angezeigte Vergewaltigung gegangen, berichtete der Zeuge.
Eine junge Frau habe in der Silvesternacht angezeigt, ihr seien inmitten eines aus rund 50 Männer bestehenden Pulks Finger in den Körper eingeführt worden. Der Beamte der Leitstelle habe in schroffem Ton verlangt, die Meldung zu stornieren, weil dies keine Vergewaltigung sei. Dieser Beamte sagte laut Zeugenaussage des Polizisten, eine Stornierung sei Wunsch des Innenministeriums.";FALSE
877198345651923;Ach ja? dann schau dich mal in der Pflege um: Keiner will den Beruf machen. Ist ja zu anstrengend! Oder kontinuierliches Schichtsystem...will auch kaum jemand ! Stellen sind genug da!!! Desweieteren: Alle berufstätigen  Ausländer zahlen in unsere Kasse ein! Nur mal so zur Info!;FALSE
855028604535564;Ich glaube das Video ist nicht mehr auf Eurer Seite zu sehen , oder ??? PEGIDA;FALSE
876286442409780;:D;FALSE
888076911230733;Egal wie es man nennt, solange man nicht ein linksextremer Verräter Feigling ist.;FALSE
855035014534923;Ist das nicht völlig Wurst?;FALSE
982669028438187;Da zeigen uns die FLÜCHTLINGE was auf uns zu kommt wenn es nicht so läuft wie sie es sich vorstellen!!!!!;FALSE
1056558834382539;"Kreuze machen, mit dem Handy ein Foto vom Wahlschein ....und dann den ""angekeuzten"" per Mail zusenden ! Wäre eine Möglichkeit  ....prozentual ...zumindest einen Teil des Wahlbetruges auszuschließen !";TRUE
982673251771098;Korruption - dafür ist er doch mehr als nur landesweit bekannt;FALSE
945371842167906;Naja, mir fehlten die Worte. Viehzeug-Dreckspack und Gelumpe wollt ich nicht schreiben, also musste der Theodor herhalten.;FALSE
855020231203068;"""Dresden – Place to be"" bettelt auf seiner Homepage um Spenden um diese teure Veranstaltung zu finanzieren ;-)";FALSE
876399749065116;Ich daxhte die agentur für arbeit ist dazu da menschen und deren lebensläufe zu verwalten. In arbeit haben die doch noch nie einen gebracht.;FALSE
1095903000448122;Was würden die Russen tun?;FALSE
1111865208851901;endlich,so können  sie nicht doppelt holen .;FALSE
1111330555572033;Da kommt mal was vernüntiges vom Schmußekater Seehofer;FALSE
935270749844682;"Das ist bestimmt wieder so ein ""bedauerlicher Einzelfall"" und hat ganz sicher nichts mit dem Islam zu tun. Denn Islam heißt ja Frieden. Und der werte Herr Vogel hat mit der Ganzen Sache nichts zu tun. Vielmehr denke ich das es zu einer Verwechslung kam. Denn Herr Vogel ist ja für seine ""gemäßigten Art"" zu predigen bekannt. ( Sarkasmus zu ende )";FALSE
982702431768180;Cornelia Kaiser, eine sehr klare und aufschlussreiche Antwort. Leider sieht es so aus als ob Angela Merkel diesen Zusammenhang auch nicht versteht.;FALSE
991270840911339;https://www.change.org/p/wir-fordern-den-r%C3%BCcktritt-der-bundeskanzlerin-dr-a-merkel-und-sofortige-neuwahl-der-bundesregierung-resignation-of-the-german-chancellor-dr-a-merkel-and-immediate-reelection-of-the-german-government?recruiter=385879916&utm_source=share_petition&utm_medium=facebook&utm_campaign=share_facebook_responsive&utm_term=mob-xs-share_petition-no_msg;FALSE
1010259992345757;"Während die PEGIDA schon LANGE gewarnt und entsprechende Vorschläge gemacht und Forderungen gestellt haben, faselt Merkel was von ""alles im Griff"" und HANDELN tun die Politiker ALLE NICHT. Machen wir uns nichts vor, solange DIE an der ""Macht"" sind, wird es nur immer schlimmer werden. Sie werden nicht das Ruder plötzlich rumreißen und den großen Masterplan ins Wanken bringen.";FALSE
882681485103609;wow, ihr seid wirklich schreckliche menschen. es ist ein mensch gestorben und ihr kommentiert es mit zwinkersmilie und ekelhafter, dummer ironie...;FALSE
1069110199794069;Haben die Grünen denn überhaupt kein Rückgrat, der will wieder Ministerpräsident werden und sabbelt einen Mist zusammen -ich wollte nicht, mußte aber, habs dann doch gemacht -  anstatt den linken Interviewer mal ein klaren Text zu sagen. Habe aber das Gefühl die wählen ihn wieder und haben nix mitbekommen was z.Zt. abgeht im Ländle.;FALSE
1134207013284387;na hoffentlich hab ich genug schoko-pudding zuhause, sonst zuenden die mir mein haus an !;FALSE
1035110559860700;Vielen Dank an alle Patrioten die sich nicht unterkriegen lassen. Macht weiter so. Im Westen würde so etwas wohl erst möglich sein, wenn es einen muslimischen Terroranschlag mit 100 oder mehr Toten geben würde - und selbst wäre ich mir nicht sicher.;FALSE
1012430798795343;"Ich denke und handel selbstständig. Trotzdem danke für die strunzdumme Frage mit eingebauten Nazivergleich.
Kommen sie sich als erwachsener Mensch manchmal blöd vor, wenn sie statt Argumente nur mit Naziparolen ihre nicht vorhandene Bildung und ihre mediale Gehirnwäsche vorweisen?";FALSE
876566009048490;"Wieso keine Ahnung? Im artikel geht es ja darum das zB keine spanischen Fachkräfte wegen der ""bösen"" PEGIDA mehr nach Deutschland kommen ...ich wollte damit nur sagen das PEGIDA in vielen europäischen Ländern, unter anderem auch in Spanien vertreten ist und es nicht die bösen Deutschen sind.... 
Habe ich mich doof ausgedrückt? Oder dich falsch verstanden?";FALSE
887988551239569;Daumen Hoch.;FALSE
1012244498813973;"Hier geht es doch um was anderes würden wir das alles nicht mehr importieren würde es den Ländern noch schlechter gehen und es kommen noch mehr.
Abgesehen von den vielen schlechtgelaunten Deutschen die früh ihren Kaffee nicht mehr bekommen .";FALSE
960867653951658;Recht hat Herr Hufen.;FALSE
1111607602210995;Danke an alle die gekommen sind und Gesicht gezeigt haben, danke Dresden... Gemeinsam sind wir STARK...;FALSE
1012407232131033;Owen Wilson  , Sie passen ! :-)  Super geschrieben ! :-)  Ich liebe diesen Sarkasmus ! :-)  Danke das Sie mir ein Lachen ins Gesicht gezaubert haben ! Geil ! :-) :-) :-) Sie schreiben mir aus der Seele ! :-);FALSE
985376324834124;Mir tut es gut, meine alte Heimat Dresden kämpfen zu sehen. Danke Pegida, danke euch allen. Macht weiter, lasst euch nicht unterkriegen. Ihr seit die Hoffnung vieler Deutscher. Viele Grüße aus dem Allgäu.;FALSE
888254361212988;[@IND] nicht von deiner 'Intelligenz' auf andere schließen , warum sollten denn die Flüchtlinge übers Mittelmeer kommen, ist doch viel zu gefährlich ....... Um seinen Hintern zu retten, reicht die Flucht in ein benachbartes Land, da muss ich nicht durch zig sichere Staaten gehen.Veralbernkann ich mich selber.;FALSE
945829658788791;und die Flut ist noch lange nicht zu Ende .aber unser Deutschland i5 ja voller toleranter Gutmenschen??;FALSE
855065384531886;Benno...platz....hol das Stöckchen!;FALSE
1096724210366001;Elias Tekeoglou;FALSE
1064095923628830;"Bei meinem Sohn an der Grundschule (Omsewitzer Ring, Dresden Gorbitz) werden seit nem halben Jahr die schwer traumatisierten Kinder teilweise unterrichtet. Man versucht es zumindest.
Deutsche Kinder sind Dreck und werden von den Traumatisierten bespuckt auf der Hofpause oder mit Aussagen beschimpft, die ich an dieser Stelle nicht wiederhole. 
Die Leitung der Schule sagt nichts Negatives dazu, die Lehrer auch nicht, aber seht in ihre Gesichter wenn diese Frage gestellt wird. 
Wenn diese ""Flüchtlinge"" so traumatisiert sind, warum drohen sie mit unmenschlichen Aussagen?!
Wenn die Deutschen so scheiße (Entschuldigung!) sind, was wollen sie dann hier?!
Und woher die Kleinsten dieses Verhalten und die Einstellung haben, hab ich am Montag beim jobcenter Dresden erlebt...
Ich scheiße auf Konsequenzen, wenn ich das jetzt weitergebe!!!
Ich saß dort, um nochmal anzumerken, dass ich trotz meines Gesundheitszustand arbeiten will. Ich hab einen gutartigen Tumor im Unterschenkel, dieser kann nicht entfernt werden und nur geringfügig behandelt (bringt nix). Die Aussage vom jobcenter: ""Werden sie erstmal gesund!""
ERNSTHAFT?! 
Und auf dem Gang standen zwei Asylsuchende, die nur eine Duldungsgenehmigung hatten, mit einem deutschen Helfer. Der teilte ungelogen den beiden in Englisch mit: ""Mach erstmal dein Jahr Praktikum, trink abends zwei drei Bierchen, das machen alle Deutschland. Und nach dem Jahr kann dich, da du dich integriert hast, niemand mehr abschieben. Außerdem hast du dann mehr sprachliche Kenntnisse als jeder Deutsche, die träumen nur davon.""
Lachend ging der Dialog zu Ende...
Ich bin entsetzt und wäre dem Helfer am Liebsten ins Gesicht gesprungen, das sah er mir auch an, aber lachte nur.
Ich hab ein Handybild von dir, wenn ich dich nochmal sehe, erzähl ich dir mal wer hier träumt und von was!
Und dem jobcenter kann ich nur sagen, dass ist das Letzte! Ich darf keine 14 Tage Praktikum machen, weil die Arbeitgeber mich nur ausnutzen? 
Überlegt ma bitte was ihr mir an den Kopf knallt... eurer Meinung nach bin ich schon tot... eure angebliche Mithilfe und euer Mitgefühl, könnt ihr euch in den Allerwertesten stecken!
Ich versteh die Sachsen, die auf die Straße gehen, es geht nicht um die sachsenverhetzenden und schwer Traumatisierten, es geht um eure Willkür, die Willkür und Naivität der deutschen Politik!
Entschuldigung liebe Mitbürger, aber ich musste mir jetzt mal Luft machen!!!";FALSE
982701025101654;"also wer spätestens jetzt, nach solchen bildern immer noch nicht begreift das es sich zu 95% um immigranten-invasoren und NICHT UM ""KRIEGSFLÜCHTLINGE"" handelt, dem ist einfach nicht mehr zu helfen !!!";FALSE
977040045667752;-oder sterbest du;FALSE
1063665907005165;Ich hoffe die Phase des Erwachens kommt auch bald in den restlichen Bundesländern.;FALSE
1035121379859618;Ich denke mal schon, nicht um sonst nehmen diese Säcke Pegida unter Beschuß. Muß dir aber auch Recht geben, nur mit Spaziergehen wird es schwer, vor allem wo. Am besten in Berlin und ich denke mal ne halbe Million würde mindenstes vor Ort sein ohne der linken Terrorbande.;FALSE
855174951187596;Du SIEHST nur die angebliche Minderheit auf der Strasse. Minderheit im Kopf sind wir keinesfalls.;FALSE
877417538963337;hahahah.. RICHTIG !!;FALSE
985353034836453;Probably yes, they meet every monday.;FALSE
982741491764274;Zu spät;FALSE
982727948432295;Das ist einfach unfassbar!!! Die EU und die Bundesregierung müssen einfach einsehen das das nicht geht und nicht Ungarn dafür kritisieren das sie die grenzen dicht gemacht haben. Wie wird es hier abgehen wenn die durchdrehen???;FALSE
876361665735591;Fachkräfte? Im Osten sieht man kaum Zuwanderer arbeiten! Und indische IT-Berater bspw verdienen im Westen 1/10 von dem was eine deutscher Spezialist bekommt. Wieder nur Schwachsinn!;FALSE
876337802404644;Fachkräfte hahahahahaha.Bald kommt der Osterhase.;FALSE
993510660687357;250.000 und es hat nichts mit linksversifft zu tun sondern geht uns alle an. Informiere dich, bevor du dich entrüstest. Bei solchen Dingen sollten wir wirklich den Linksrechtsgrünscheiß lassen.;TRUE
1111616542210101;Wir haben die Freiheit eben nicht geschenkt bekommen,sondern wir haben die erkämpfen müssen und deshalb sind wir für die da oben unbequem und deshalb wissen wir wofür wir kämpfen!;FALSE
1010193719019051;danke für diesen LIVE Bericht !!!;FALSE
985457598159330;Klar.;FALSE
985352978169792;Montags seid  ihr immer da-zeigt wie es geht-SACHSENPACK wie immer wunderbar ! <3;FALSE
982679231770500;Der größte Feind im ganzen Land ist und bleibt der Denunziant!;FALSE
982711541767269;Was ist los ??? Habt ihr als Kinder nur mit Murmeln gespielt bis zum 20-igten Lebensjahr ....??? Also ich weiß wie man sich wehrt wenn ich angegriffen werde. Wüsste nicht warum ich Angst haben sollte ...?!;FALSE
1105443792827376;"Diesen ""Brüllturm"" wird es nie geben !";FALSE
1038674832837606;"Die Merkelmedien werden schnell wieder auf Lügenmodus umschalten z.B. ganz neu: 2016 kommen ""nur"" 500.000 Mann muslimische Verstärkungstruppen nach Deutschland.";FALSE
1035134646524958;"Ich bin nicht ungeduldig und bedanke mich auch für die Meinungen und Erklärungen... Ich habe Kinder und bin in meinem Umfeld umgeben von Migranten die in meinen Augen nicht verdienen in diesem Land zu leben. Ich verstehe Euch und bin auch bei der ein oder anderen Meinung mit euch auf einer Wellenlänge, aber ich glaube nunmal nicht, dass dies was bringen wird. Ich will auch in diesem Land leben und auch respektiert werden, ob ich an Gott/Allah glaube oder nicht, ob ich Türke bin oder nicht, ob ich eine andere Meinung habe wie die anderen oder nicht. Ich glaube ich weiß ganz genau über welche Migranten wir reden. Mir geht es nicht darum Euch zu sagen, dass ihr auf dem falschen Weg seit. Ich bin mittendrin statt nur dabei und erlebe die Probleme in meinem Umfeld. Die Muslims werden immer extremer und sind nicht auf einem Weg, wo ich mir ein Zusammenleben vorstellen kann. 

Ich habe auch zu den Assi Migranten in meiner Jugend gehört und darauf bin ich nicht stolz, aber ich habe mich um 180Grad geändert.. Ich muss auch mit Vorurteilen täglich kämpfen, obwohl ich anders denke. 
Ich respektiere Euch, aber nichtsdestotrotz denke ich nicht, dass dies was ändert.. Ich will mindestens genauso wie ihr, dass sich was ändert und das die extremen dieses Land verlassen, aber es fängt leider in der Erziehung an und da scheitert es bei den meisten.. Wenn der Türke nur unter Türken ist, wenn der Afghaner nur unter seinen Landsleuten ist und wenn der Russe nur unter seinen Landsleuten sich umgibt, wird sich nichts ändern.. Es gibt Moscheen die für das Gebet da sind und es gibt Moscheen wo Extremisten raus kommen, weil schon in jungen Jahren eine Gehirnwäsche vorgenommen wird..";FALSE
945846748787082;Glaubst Du ernsthaft dass wir Bürger die Wahlen entscheiden? Niemals....;FALSE
925370337501390;Ich jedenfalls nicht!;FALSE
1056474141057675;haben die alle keine Kinder ? achso deshalb sind die so wie sie sind :-(;FALSE
1120550904649998;Dann hätten wir die zweite Diktatur gestürzt, klasse.;FALSE
991264910911932;Frieder Uffhock.Lausiger Dummkopf.;FALSE
1065813406790415;ach was meinen die denn damit ? (Umerziehung aller DDR);FALSE
960862313952192;Haben Die Etwa Ausgeschlafen!!!?!!!;FALSE
962230430482047;"Es geht nicht um die Strafbarkeit solcher Handlungen. Diese bezweifle ich nicht.  Sondern um Ihre Aussage ""und auch dies wird wieder mal aus der usa heraus forciert ..."" Ich habe in meinem Kommentar hier ganz klar etwas geschrieben ""Die Kampagne hat mitnichten etwas mit einem amerik. Think-Tank zu tun.."" Dies haben Sie geflissentlich nicht zur Kennnis genommen.";FALSE
882991455072612;Sollen mal in den eigenen Reihen suchen.;TRUE
855014914536933;Aber wenn die schon nicht miteinander reden können, obwohl der große Anteil in die gleiche Richtung geht... dann wird es für alle Bewegungen schwer im Land.;FALSE
983018041736619;Und ich höre es jetzt schon wieder leise am Horizont: Lügenpresse, Lügenpresse.;FALSE
1064021333636289;"Ausländische Bevölkerung in deutschen Metropolen:
Berlin: 491,900 / Ausländerquote: 13,1 Prozent
Hamburg: 253.013 / 13,4 Prozent
München: 357.740 / 22,7 Prozent
Köln: 193.450 / 17,0 Prozent
Frankfurt am Main: 188.509 / 25,9 Prozent
Stuttgart: 138.379 / 21,9 Prozent";FALSE
1063300180375071;Dresden Drecksvolk Heute schon gepampert worden von Mutti? Oder warum bist du so unruhig? Mir kannste es doch sagen! Unter uns.;FALSE
982653621773061;Wenn so ein Flüchtling mein Zaun zu Hause nicht achtet und denkt er kann sich selbst bedienen am fremden Eigentum und er drüber macht unter hinter den Zaun und erwachend erwartet hat er auch Pech;FALSE
1134400506598371;Nein Danke...keine Lust.;FALSE
1056942834344139;Maaaaaßgeblich haste Recht.;FALSE
1069253359779753;Hat der gute Mann überhaupt von Irgendetwas Ahnung ????;FALSE
982689988436091;yo, da bin ich auch manchmal :-D;FALSE
