im	O
onlineshop	O
von	O
gina	O
tricot	O
,	O
da	O
gibt	O
es	O
wirklcih	O
schöne	O
:)	O
	
Hhaalloo	O
	
bei	O
topshop	O
gibts	O
auch	O
welche	O
:)	O
(	O
also	O
einteiler	O
;))	O
	
Du	B-compliment
kannst	I-compliment
so	I-compliment
wunderschön	I-compliment
singen	I-compliment
.	O
Ich	O
beneide	O
dich	O
so	O
sehr	O
.	O
Ich	B-affection_declaration
liebe	I-affection_declaration
dich	I-affection_declaration
Luna	I-affection_declaration
♡	I-affection_declaration
♥	I-affection_declaration
♡	I-affection_declaration
♥	I-affection_declaration
	
alles	O
was	O
ich	O
brauch	O
ist	O
schlaf	O
obwohl	O
ich	O
23	O
stunden	O
schlaf	O
?	O
trozdem	O
Augenringe	O
	
in	B-compliment
diesem	I-compliment
Video	I-compliment
siehst	I-compliment
du	I-compliment
richtigsupermegabombeperfekt	I-compliment
aus	I-compliment
*	I-compliment
-	I-compliment
*	I-compliment
3	I-compliment
	
anna	O
Personke	O
jaaa	B-agreement
😍	I-agreement
die	B-affection_declaration
sind	I-affection_declaration
voll	I-affection_declaration
süß	I-affection_declaration
💖	I-affection_declaration
💖	I-affection_declaration
	
Xbox	O
Gamer	O
Hd	O
8	O
und	O
in	O
der	O
16.	O
klasse	O
.	O
	
Hey	O
	
Wirklich	B-positive_feedback
cool	I-positive_feedback
😎	I-positive_feedback
	
ich	O
hasse	O
die	O
Lochis	O
.	O
die	O
verdrecken	O
jedes	O
gute	O
lied	O
.	O
Sie	O
machen	O
Kunst	O
nach	O
.	O
	
Ich	O
steige	O
gut	O
gelaunt	O
aus	O
dem	O
Bett	O
.	O
XD	O
	
Wider	B-positive_feedback
eine	I-positive_feedback
mega	I-positive_feedback
geile	I-positive_feedback
songparodie	I-positive_feedback
🦄	I-positive_feedback
🙃	I-positive_feedback
Ps.	O
Ihr	O
seht	O
aus	O
wie	O
Zombies	O
😈	O
💤	O
	
du	O
hast	O
doch	O
mal	O
mit	O
Sacha	O
und	O
dima	O
von	O
dieaussenseiter	O
ein	O
video	O
gedreht	O
.	O
nimm	O
doch	O
mal	O
kontakt	O
mit	O
ihnen	O
auf	O
und	O
frag	O
sascha	O
woher	O
er	O
seinen	O
einteiler	O
hat	O
,	O
denn	O
auf	O
ihrer	O
youtubeseite	O
haben	O
sie	O
zum	O
beipsiel	O
ein	O
neues	O
bild	O
wo	O
er	O
sowas	O
trägt	O
und	O
dort	O
wo	O
er	O
es	O
her	O
hat	O
,	O
gibt	O
es	O
sicherlich	O
auch	O
welche	O
für	O
frauen	O
.	O
wenn	O
du	O
schon	O
sooooo	O
lange	O
nach	O
sowas	O
suchst	O
,	O
würde	O
ich	O
schon	O
wegen	O
sowas	O
kurz	O
kontakt	O
aufnhemen	O
.	O
;-)	O
	
ja	O
schon	O
aber	O
das	O
würde	O
nicht	O
so	O
gut	O
gehen	O
wegen	O
der	O
melodie	O
	
Alsi	O
bei	O
mir	O
10	O
min	O
aber	O
wenn	O
ich	O
dusch	O
30	O
min	O
😂	O
	
wie	O
alt	O
seid	O
ihr	O
eigentlich	O
?	O
	
meine	O
freunde	O
sagen	O
das	O
die	O
lochis	O
keine	O
widios	O
drehen	O
😭	O
😭	O
😭	O
😭	O
😭	O
😟	O
😟	O
😟	O
	
nice	B-positive_feedback
	
geil	B-positive_feedback
passt	O
zu	O
mir	O
	
+	O
KEY	O
_W	O
ich	O
bin	O
nicht	O
dumm	O
und	O
ich	O
hab	O
dich	O
damit	O
gemeint	O
!!!	O
...	O
	
ich	B-compliment
mag	I-compliment
den	I-compliment
einen	I-compliment
ton	I-compliment
bei	I-compliment
heiko	I-compliment
3	I-compliment
<b>	I-compliment
-	I-compliment
</b>	I-compliment
	
ihr	O
könnt	O
doch	O
mal	O
ne	O
parody	O
von	O
den	O
ärtzten	O
	
4minuten	O
	
#SnapchatArmy	O
@heikolochmann	O
@chi_blvck_	O
	
also	O
ich	O
bin	O
15	O
und	O
in	O
der	O
10.	O
klasse	O
und	O
finde	O
pyjamas	O
sau	O
cool	O
!	O
:)	O
so	O
old	O
school	O
-muster	O
find	O
ich	O
nicht	O
so	O
..	O
meins	O
aber	O
ich	O
liebe	O
dafür	O
so	O
lange	O
hosen	O
die	O
am	O
besten	O
noch	O
kariert	O
sind	O
!	O
:)	O
bei	O
gilly	O
hicks	O
(	O
tochterfirma	O
von	O
hollister	O
)	O
gibt	O
es	O
sogar	O
noch	O
diese	O
ganz	O
alten	O
hemden	O
,	O
die	O
man	O
zuknöpfen	O
kann	O
,	O
sind	O
aber	O
leider	O
was	O
teurer	O
:(	O
	
ich	O
bleib	O
auch	O
immer	O
liegen	O
	
3	B-positive_feedback
	
könnt	B-encouragement
ihr	I-encouragement
mal	I-encouragement
wider	I-encouragement
ein	I-encouragement
wir	I-encouragement
klären	I-encouragement
auf	I-encouragement
Video	I-encouragement
oder	I-encouragement
ein	I-encouragement
gib	I-encouragement
es	I-encouragement
zu	I-encouragement
Vidio	I-encouragement
machen	I-encouragement
☺	I-encouragement
	
Eine	O
Maske	O
aus	O
Honig	O
und	O
Salz	O
soll	O
gegen	O
Narben	O
und	O
auch	O
gegen	O
Pickel	O
helfen	O
:)	O
	
Ich	O
schlaf	O
mal	O
so	O
mal	O
so	O
:D	O
ich	O
hab	O
richtig	O
viele	O
Pyjamas	O
und	O
freu	O
mich	O
immer	O
total	O
wenn	O
ich	O
meine	O
3	O
Lieblinge	O
anziehen	O
kann	O
(	O
:	O
	
12	O
	
#SnapchatArmy	O
@heikolochmann	O
@sassa	O
-herzchen	O
	
Echt	B-positive_feedback
cooles	I-positive_feedback
Video	I-positive_feedback
jungs	I-positive_feedback
.	O
Seid	B-affection_declaration
die	I-affection_declaration
besten	I-affection_declaration
.	O
Haste	B-compliment
wieder	I-compliment
gut	I-compliment
gemacht	I-compliment
Heiko	I-compliment
:)	I-compliment
	
Sehr	B-positive_feedback
cool	I-positive_feedback
	
roman	O
hat	O
dieses	O
zeichen	O
gemacht	O
👉	O
👌	O
	
Laras	O
beauty	O
channel	O
ich	O
auch	O
😂	O
😂	O
	
jo	O
ich	O
auch	O
	
Einen	O
über	O
Flip	O
Flops	O
	
Schlampig	O
ist	O
ein	O
anderes	O
Wort	O
und	O
Schlampe	O
ist	O
ein	O
anderes	O
Wort	O
.	O
	
#SnapchatArmy	O
🤓	O
🤗	O
	
Hab	O
grad	O
eine	O
Werbung	O
von	O
euch	O
gesehen	O
😂	O
💖	B-positive_feedback
♥️	I-positive_feedback
♥️	I-positive_feedback
	
Pyjamerhose	O
uns	O
top	O
!	O
	
ja	O
😱	O
stell	O
dir	O
vor	O
.....	O
kein	O
insta	O
,	O
kein	O
whatsapp	O
,	O
etc.	O
abgeschnitten	O
von	O
der	O
welt	O
.....	O
dann	O
musst	O
du	O
...	O
*	O
schluck	O
*	O
telephonieren	O
	
Razor	O
sei	O
mall	O
nicht	O
so	O
gemein	O
zu	O
dielochis	O
und	O
lass	O
deren	O
fans	O
in	O
ruhe	O
wenn	O
die	O
dielochis	O
mögen	O
kammern	O
es	O
nicht	O
endern	O
	
ich	O
hab	O
einen	O
hellblauen	O
pyjama	O
mit	O
einem	O
herzen	O
in	O
der	O
mitte	O
vom	O
oberteil	O
!!	O
ist	O
zwar	O
nicht	O
super	O
attraktiv	O
aber	O
sehr	O
sehr	O
flauschig	O
und	O
gemütlich	O
:D	O
	
+	O
Mallika	O
Van	O
Der	O
Veen	O
meinst	O
wohl	O
dich	O
	
Ich	O
Brauch	O
10	O
Minuten	O
weil	O
ich	O
einfach	O
nicht	O
so	O
viel	O
Schminke	O
brauch	O
und	O
ich	O
ein	O
tag	O
davor	O
duschen	O
geh	O
und	O
die	O
Klamotten	O
hab	O
ich	O
auch	O
sofort	O
😊	O
	
Wer	O
hört	O
sich	O
die	O
Müllmusik	O
von	O
denen	O
überhaupt	O
an	O
?	O
	
2	O
stunden	O
	
ich	O
hab	O
einen	O
ganzkörperanzug	O
also	O
einteiler	O
mit	O
punkten	O
*	O
-	O
*	O
ich	O
lieeebe	O
den	O
	
2	O
min	O
	
Wer	O
ist	O
Roman	O
wer	O
ist	O
Heiko	O
ich	O
Habe	O
es	O
fergessen	O
	
Lara	O
bella	O
fangirltod	B-affection_declaration
😍	I-affection_declaration
	
Dein	B-compliment
AMU	I-compliment
in	I-compliment
diesem	I-compliment
Video	I-compliment
und	I-compliment
die	I-compliment
Frisur	I-compliment
waren	I-compliment
richtig	I-compliment
schön	I-compliment
...	O
könntest	O
du	O
dazu	O
ein	O
Video	O
machen	O
?	O
Und	O
das	B-positive_feedback
mit	I-positive_feedback
der	I-positive_feedback
Community	I-positive_feedback
ist	I-positive_feedback
eine	I-positive_feedback
tolle	I-positive_feedback
idee	I-positive_feedback
und	I-positive_feedback
war	I-positive_feedback
sehr	I-positive_feedback
hilfreich	I-positive_feedback
:)	I-positive_feedback
	
Artimes	O
Papadopulos	O
erster	O
komnentar	O
	
Scheiße	O
,	O
wart	O
ihr	O
schlecht	O
:DD	O
Gut	B-compliment
verändert	I-compliment
,	I-compliment
jungs	I-compliment
:D	I-compliment
!	I-compliment
	
Lochi	O
Nator	O
😂	O
	
Ich	O
muss	O
um	O
7:10	O
auf	O
10	O
min	O
.	O
Im	O
Bad	O
und	O
sonst	O
nur	O
essen	O
	
gut	B-positive_feedback
	
+	O
Felix	O
Weinert	O
was	O
heißt	O
das	O
	
das	O
hab	O
ich	O
jeden	O
Tag	O
.	O
das	O
Lied	O
ist	O
nicht	O
das	O
neuste	O
aber	O
ich	B-positive_feedback
liebe	I-positive_feedback
das	I-positive_feedback
Lied	I-positive_feedback
	
Heiko	B-compliment
hat	I-compliment
mal	I-compliment
gezeigt	I-compliment
das	I-compliment
er	I-compliment
richtig	I-compliment
gut	I-compliment
singen	I-compliment
kann	I-compliment
😍	I-compliment
toll	B-compliment
gemacht	I-compliment
💕	I-compliment
	
für	O
dieses	O
kommentar	O
sollte	O
man	O
dich	O
öffentlich	O
aufhängen	O
	
1Minute	O
	
İch	O
dusche	O
abends	O
	
Meine	O
Fresse	O
wie	O
schlecht	O
kann	O
man	O
nur	O
sein	O
:D	O
	
Nicht	O
böse	O
gemeint	O
aber	O
läufts	O
bei	O
euch	O
noch	O
was	O
sollten	O
diese	O
unsinnigen	O
Kommentare	O
<b>	O
Kopfschütteln	O
</b>	O
und	O
wenn	O
ihr	O
sie	O
nicht	O
Klasse	O
findet	O
dan	O
spart	O
euch	O
einfach	O
die	O
Kommentare	O
die	O
echt	O
keiner	O
braucht	O
..	O
So	O
kommt	O
nur	O
ein	O
Wirbel	O
heraus	O
also	O
lasst	O
es	O
bitte	O
:)	O
	
weiter	B-encouragement
so	I-encouragement
Jungs	I-encouragement
bin	B-group_membership
der	I-group_membership
euer	I-group_membership
größte	I-group_membership
Fann	I-group_membership
	
3	O
bis	O
6	O
min	O
.	O
	
ich	O
brauche	O
5	O
-	O
10	O
min	O
(	O
ich	O
steh	O
nicht	O
so	O
auf	O
schminken	O
)	O
	
Von	O
bruno	O
mars	O
irgentwas	O
uptown	O
funk	O
?	O
	
+	O
Marv	O
Boy	O
was	O
willst	O
du	O
dein	O
jetzt	O
du	O
Kralovná	O
	
Solche	O
Einteiler	O
oder	O
Jumpsuites	O
gibt	O
es	O
total	O
viel	O
in	O
Amerika	O
,	O
die	O
Kinder	O
von	O
Freunden	O
haben	O
total	O
süße	O
.	O
:-)	O
	
das	O
kannst	O
du	O
nicht	O
sagen	O
!	O
,	O
schau	O
mal	O
wann	O
dieses	O
video	O
kam	O
und	O
das	O
video	O
von	O
Alexibexi	O
...	O
	
coole	B-positive_feedback
songparodie	I-positive_feedback
:D	I-positive_feedback
daumen	B-positive_feedback
hoch	I-positive_feedback
!!!!!	I-positive_feedback
	
Und	O
es	O
gibt	O
Einteiler	O
bei	O
Amazon	O
:))	O
	
my	O
life	O
in	O
a	O
nutshell	O
	
richtig	B-positive_feedback
geil	I-positive_feedback
;)	I-positive_feedback
	
Habe	O
ich	O
irgendwas	O
verpasst	O
oder	O
warum	O
ist	O
Roman	O
so	O
komisch	O
?	O
	
Justin	O
Bieber	O
...	O
bist	O
du	O
es	O
?	O
	
ihr	B-affection_declaration
seit	I-affection_declaration
beide	I-affection_declaration
ja	I-affection_declaration
WIRKLICH	I-affection_declaration
süß	I-affection_declaration
(	I-affection_declaration
vorallem	I-affection_declaration
heiko	I-affection_declaration
)	I-affection_declaration
;P	I-affection_declaration
aber	O
roman	O
da	O
sind	O
deine	O
haare	O
echt	O
komisch	O
	
+	O
Catssc.tv	O
11	O
Fresse	O
du	O
sack	O
	
macht	B-encouragement
doch	I-encouragement
mal	I-encouragement
wieder	I-encouragement
eine	I-encouragement
Parodie	I-encouragement
	
6:30	O
Uhr	O
los	O
	
Roman	B-affection_declaration
3	I-affection_declaration
	
diese	O
schieß	O
opfer	O
glauben	O
sie	O
sind	O
toll	O
wenn	O
sie	O
Songs	O
verarsche	O
diese	O
blöden	O
misgeburten	O
	
Das	B-positive_feedback
Video	I-positive_feedback
zeigt	I-positive_feedback
mir	I-positive_feedback
mal	I-positive_feedback
wieder	I-positive_feedback
das	I-positive_feedback
man	I-positive_feedback
keine	I-positive_feedback
Worte	I-positive_feedback
brauch	I-positive_feedback
um	I-positive_feedback
sich	I-positive_feedback
auszudrücken	I-positive_feedback
❤	I-positive_feedback
💎	I-positive_feedback
Das	B-positive_feedback
Video	I-positive_feedback
ist	I-positive_feedback
wundervoll	I-positive_feedback
💎	I-positive_feedback
💕	I-positive_feedback
	
Mert	O
Karadağ	O
nein	O
	
Atemberaubendes	B-positive_feedback
Video	I-positive_feedback
!	I-positive_feedback
	
Pyjama	O
,	O
am	O
liebsten	O
mit	O
kitschigen	O
Motiven	O
.	O
pink	O
mit	O
Leoprint	O
,	O
mit	O
Bambi	O
drauf	O
,	O
große	O
Blumen	O
,	O
wilde	O
Muster	O
:)	O
	
Wow	B-positive_feedback
Luna	I-positive_feedback
,	O
ich	B-positive_feedback
bin	I-positive_feedback
sprachlos	I-positive_feedback
,	O
das	B-positive_feedback
Video	I-positive_feedback
ist	I-positive_feedback
echt	I-positive_feedback
toll	I-positive_feedback
!!	I-positive_feedback
❤️	I-positive_feedback
❤️	I-positive_feedback
	
Das	O
ist	O
wahr	O
Aber	O
immer	B-positive_feedback
wieder	I-positive_feedback
schön	I-positive_feedback
zu	I-positive_feedback
sehen	I-positive_feedback
was	I-positive_feedback
draus	I-positive_feedback
geworden	I-positive_feedback
ist	I-positive_feedback
💕	I-positive_feedback
	
süßes	B-positive_feedback
lied	I-positive_feedback
haben	B-compliment
sie	I-compliment
gut	I-compliment
gemacht	I-compliment
aber	O
die	O
aussenseiter	O
sind	O
besser	O
!!	O
;)	O
nicht	O
böse	O
gemeint	O
	
1.	O
lernt	O
mal	O
lieber	O
englisch	O
2.	O
du	O
kannst	O
nicht	O
singen	O
3.	O
wenn	O
ihr	O
umbedingt	O
singen	O
wollt	O
dann	O
holt	O
euch	O
bessere	O
mikros	O
und	O
ein	O
vernünftiges	O
bearbeitungsprogramm	O
	
Also	O
ich	O
habe	O
meistens	O
nur	O
2	O
-	O
3	O
min	O
Zeit	O
für's	O
Frühstück	O
!	O
😅	O
😃	O
	
Jedes	O
maedchen	O
freut	O
sich	O
ueber	O
ne	O
rose	O
,	O
wenn	O
ein	O
junge	O
total	O
bescheuert	O
ist	O
,	O
dann	O
gibt	O
euch	O
die	O
rose	O
wenigstens	O
ein	O
paar	O
+	O
punkte	O
!!	O
Das	O
zeigt	O
,	O
dass	O
ihr	O
euch	O
wenigstens	O
ein	O
wenig	O
auf	O
das	O
date	O
vorbereitet	O
habt	O
!	O
:))))	O
Das	O
ist	O
eher	O
ein	O
griff	O
in	O
die	O
trickkiste	O
!	O
haha	O
)	O
)	O
	
Whoa	O
Vichy	O
!	O
Wie	O
geil	O
,	O
das	O
kann	O
ich	O
mir	O
sonst	O
nie	O
leisten	O
:D	O
die	B-positive_feedback
Tipps	I-positive_feedback
von	I-positive_feedback
den	I-positive_feedback
anderen	I-positive_feedback
sind	I-positive_feedback
wirklich	I-positive_feedback
hilfreich	I-positive_feedback
!	I-positive_feedback
Da	B-positive_feedback
Community	I-positive_feedback
Video	I-positive_feedback
ist	I-positive_feedback
gelungen	I-positive_feedback
:)	I-positive_feedback
	
Ich	O
brauche	O
so	O
10	O
-	O
15	O
min	O
.	O
im	O
Bad	O
und	O
bin	O
eher	O
so	O
wie	O
Heiko	O
und	O
nicht	O
wie	O
das	O
Mädchen	O
obwohl	O
ich	O
ein	O
Mädchen	O
bin	O
...	O
😶	O
	
habe	O
ein	O
Pyjama	O
ist	O
weiss	O
und	O
mit	O
rosa	O
und	O
roten	O
herzen	O
:)	O
und	O
ich	O
mag	O
es	O
auch	O
etwas	O
kälter	O
zu	O
schlafen	O
	
Ich	O
trage	O
immer	O
eine	O
schlabrige	O
Pyjamahose	O
und	O
ein	O
XXL-Shirt	O
von	O
meinem	O
grossen	O
Bruder	O
.	O
Sooo	O
bequem	O
*	O
__	O
*	O
	
Ich	O
bin	O
selber	O
dort	O
hin	O
geflogen	O
und	O
habe	O
inen	O
was	O
mit	O
gebracht	O
und	O
ich	O
helfe	O
dort	O
jetzt	O
obwohl	O
ich	O
ers	O
12	O
bin	O
:(	O
:*	O
	
Ich	O
muss	O
um	O
6:37	O
	
also	O
das	O
erste	O
mit	O
dem	O
weiter	O
pennen	O
bin	O
ich	O
auch	O
xD	O
,	O
und	O
morgens	O
esse	O
ich	O
entweder	O
gar	O
nichts	O
(	O
hunger	O
aber	O
dann	O
den	O
ganzen	O
tag	O
c.	O
c	O
)	O
oder	O
hol	O
mir	O
was	O
vom	O
Bäcker	O
xD	O
	
geil	B-positive_feedback
😂	I-positive_feedback
xd	I-positive_feedback
	
2	O
min	O
brauche	O
ich	O
	
Ich	O
habe	O
früher	O
immer	O
dicke	O
Schlafanzüge	O
aus	O
Frottee	O
getragen	O
.	O
Danach	O
folgte	O
eine	O
Zeitlang	O
nur	O
T-Shirt	O
und	O
Schlüpfi	O
.	O
Aber	O
seit	O
einiger	O
Zeit	O
bin	O
ich	O
auch	O
im	O
totalen	O
Pyjamafieber	O
und	O
habe	O
mir	O
allein	O
in	O
diesem	O
Jahr	O
schon	O
über	O
fünf	O
neue	O
zugelegt	O
.	O
:D	O
	
6	O
min	O
ungefähr	O
	
I	O
love	O
you	O
	
20	O
-	O
25	O
Minuten	O
brauche	O
ich	O
meistens	O
	
roman	B-compliment
sieht	I-compliment
immer	I-compliment
gut	I-compliment
aus	I-compliment
	
Ich	O
brauche	O
ungefähr	O
10minuten	O
im	O
badezimmer	O
	
Wieso	O
zur	O
Hölle	O
kommen	O
eigentlich	O
nur	O
Themen	O
übers	O
21.	O
jahrhundert	O
?	O
Internet	O
,	O
Handy	O
,	O
Facebook	O
,	O
Whatsapp	O
,	O
12	O
Jährige	O
Bitches	O
etc.	O
	
@tobi9960	O
Normal	O
;)	O
	
Mehr	O
davon	O
bitte	O
	
Wie	O
heisst	O
die	O
Musik	O
bei	O
4.30	O
min	O
?	O
	
Ich	B-positive_feedback
finds	I-positive_feedback
gut	I-positive_feedback
das	I-positive_feedback
die	I-positive_feedback
Links	I-positive_feedback
zu	I-positive_feedback
den	I-positive_feedback
Türchen	I-positive_feedback
nicht	I-positive_feedback
mehr	I-positive_feedback
in	I-positive_feedback
der	I-positive_feedback
Infobox	I-positive_feedback
stehen	I-positive_feedback
,	I-positive_feedback
das	I-positive_feedback
suchen	I-positive_feedback
macht	I-positive_feedback
das	I-positive_feedback
ganze	I-positive_feedback
noch	I-positive_feedback
schöner	I-positive_feedback
:)	I-positive_feedback
	
Durchgehend	O
offline	O
;-)	O
	
Super	B-positive_feedback
Video	I-positive_feedback
!	I-positive_feedback
Ich	B-compliment
liebe	I-compliment
deine	I-compliment
stimme	I-compliment
die	I-compliment
ist	I-compliment
so	I-compliment
angenehm	I-compliment
anzuhören	I-compliment
und	I-compliment
lasst	I-compliment
mich	I-compliment
alle	I-compliment
meine	I-compliment
probleme	I-compliment
vergessen	I-compliment
!	I-compliment
♥️	I-compliment
Ich	B-gratitude
danke	I-gratitude
dir	I-gratitude
dafür	I-gratitude
!	I-gratitude
♥️	I-gratitude
Big	B-affection_declaration
Love	I-affection_declaration
!	I-affection_declaration
💞	I-affection_declaration
-Yara	O
👐	B-positive_feedback
💞	I-positive_feedback
	
4.	O
Minuten	O
	
bestes	B-positive_feedback
Lied	I-positive_feedback
💖	I-positive_feedback
💕	I-positive_feedback
#snapchatarmy	O
(	O
annariggs15	O
)	O
👐	O
	
ich	O
brauche	O
morgens	O
so	O
2	O
std	O
	
songparodien	O
sind	O
2013	O
naja	O
ihr	O
dürft	O
machen	O
was	O
ihr	O
wollt	O
	
Toll	B-positive_feedback
*	I-positive_feedback
-	I-positive_feedback
*	I-positive_feedback
	
#snapchtarmy	O
heikolochmann	O
@ahmedcarolin9	O
	
Bestes	B-positive_feedback
Lied	I-positive_feedback
ever	I-positive_feedback
!	I-positive_feedback
♡	I-positive_feedback
	
ich	O
brauche	O
als	O
20	O
min	O
im	O
Bad	O
	
alter	O
wie	O
alt	O
seid	O
ihr	O
da	O
	
+	O
fashionand	O
beauty	O
Ganz	O
Ehrlich	O
..	O
Es	O
ist	O
meine	O
Meinung	O
,	O
zu	O
sagen	O
,	O
dass	O
die	O
geldgeil	O
sind	O
.	O
Ihr	O
Lochi-Fan's	O
müsst	O
nicht	O
immer	O
sinnlos	O
angreifen	O
,	O
nur	O
weil	O
ein	O
/	O
e	O
Hater/in	O
mal	O
die	O
Meinung	O
äußert	O
	
heute	O
werde	O
ich	O
einen	O
tussigen	O
tag	O
haben	O
:D	O
!	O
	
obwohl	O
ich	O
ein	O
Mädchen	O
bin	O
finde	O
ich	O
bin	O
ich	O
eher	O
der	O
junge	O
wenn	O
es	O
um	O
das	O
Bad	O
geht	O
😂	O
	
Wie	B-compliment
hübsch	I-compliment
du	I-compliment
mal	I-compliment
wieder	I-compliment
aussiehst	I-compliment
:)	I-compliment
:*	I-compliment
)	I-compliment
	
Ich	O
brauch	O
so	O
locker	O
2	O
h	O
xD	O
bin	O
nen	O
Typ	O
xD	O
	
ich	B-positive_feedback
mags	I-positive_feedback
dass	I-positive_feedback
ihr	I-positive_feedback
videos	I-positive_feedback
macht	I-positive_feedback
aber	O
ich	O
finde	O
dass	O
ihr	O
nicht	O
so	O
gut	O
singen	O
könnt	O
macht	O
mal	O
was	O
ohne	O
singen	O
:)	O
	
Mal	B-positive_feedback
wieder	I-positive_feedback
n	I-positive_feedback
geiles	I-positive_feedback
vidio	I-positive_feedback
	
bitsch	O
	
ich	O
brauch	O
morgens	O
im	O
bad	O
nur	O
4	O
min	O
für	O
zähneputzen	O
,	O
waschen	O
und	O
haare	O
bürsten	O
....	O
mädels	O
wenn	O
ihr	O
euch	O
zeit	O
am	O
morgen	O
sparen	O
wollt	O
duscht	O
abend´s	O
	
Opfer	O
	
Ihr	O
seht	O
euch	O
sehr	O
enlich	O
	
ich	O
glaub	O
ich	O
bin	O
ein	O
junge	O
😂	O
😂	O
😂	O
😂	O
	
Ich	O
brauche	O
im	O
Bad	O
ca.	O
7	O
-	O
8	O
min	O
.	O
	
Beim	O
den	O
Mädchen	O
ist	O
es	O
bei	O
mir	O
Ganz	O
ANDERS	O
!	O
	
Hab	O
mal	O
ne	O
Frage	O
;P	O
Wenn	O
ich	O
jetz	O
in	O
Jeans	O
und	O
Pulli	O
komme	O
und	O
sie	O
in	O
,	O
was	O
weiß	O
ich	O
,	O
halt	O
was	O
ganz	O
schickes	O
...	O
also	O
so	O
kleid	O
...	O
etc	O
...	O
was	O
weiß	O
ich	O
xD	O
was	O
mach	O
ichn	O
dann	O
?	O
Dann	O
denkt	O
sie	O
ich	O
geb	O
mir	O
keine	O
mühe	O
:D	O
	
Hey	O
das	O
ich	O
dein	O
Video	O
gesehen	O
hab	O
ist	O
schon	O
20	O
Tage	O
her	O
,	O
aber	O
ich	O
hab	O
gesehen	O
letztens	O
ne	O
Werbung	O
zu	O
einem	O
Pyjama	O
gesehen	O
den	O
du	O
suchst	O
,	O
also	O
wie	O
so	O
nen	O
Strampler	O
nur	O
halt	O
für	O
Erwachsene	O
.	O
Ist	O
von	O
Victoria	O
Secret	O
einer	O
,	O
die	O
Liefern	O
aber	O
glaub	O
ich	O
nur	O
nach	O
Amerika	O
,	O
da	O
du	O
aber	O
heute	O
erzählt	O
hast	O
das	O
du	O
eh	O
vlt.	O
wieder	O
in	O
die	O
USA	O
möchtest	O
wär	O
das	O
nen	O
Laden	O
in	O
dem	O
ich	O
gucken	O
würde	O
;)	O
hoffe	O
ich	O
konnte	O
dir	O
helfen	O
,	O
oder	O
nen	O
anderer	O
User	O
kennt	O
nen	O
Laden	O
in	O
Deutschland	O
der	O
ihn	O
hat	O
.	O
Guten	O
Rutsch	O
:)	O
	
Oha	B-affection_declaration
gott	I-affection_declaration
in	I-affection_declaration
person	I-affection_declaration
	
hahah	O
:D	O
	
Ich	O
schlafe	O
in	O
chillklamotten	O
	
keep	O
my	O
cool	O
könntet	O
ihr	O
mal	O
parodieren	O
🙈	O
	
Sehr	B-positive_feedback
berührend	I-positive_feedback
das	I-positive_feedback
Video	I-positive_feedback
♥	I-positive_feedback
Danke	B-gratitude
für	I-gratitude
diese	I-gratitude
Videos	I-gratitude
Luna	I-gratitude
♥	I-gratitude
	
Geiles	B-positive_feedback
Video	I-positive_feedback
	
Könnt	O
ihr	O
auch	O
mal	O
auf	O
ein	O
Lied	O
von	O
den	O
toten	O
hosen	O
singen	O
das	O
wäre	O
sehr	O
net	O
😆	O
	
Ich	O
brauche	O
30	O
Minuten	O
	
+	O
LahiriDB	O
Mein	O
persönliches	O
Problem	O
ist	O
aber	O
eher	O
der	O
Vergleich	O
.	O
Während	O
man	O
z.	O
B.	O
Lets	O
Playern	O
oder	O
Beauty	O
Kanälen	O
vorwerfen	O
kann	O
,	O
sie	O
seine	O
auch	O
unkreativ	O
,	O
setzen	O
diese	O
auf	O
Authentizität	O
.	O
Die	O
haben	O
nicht	O
den	O
Anspruch	O
Top-Unterhaltung	O
zu	O
machen	O
,	O
aber	O
sie	O
machen	O
es	O
mit	O
Persönlichkeit	O
.	O
An	O
diesem	O
Punkt	O
waren	O
auch	O
Y-titti	O
und	O
ApeCrime	O
mal	O
,	O
aber	O
deren	O
Formate	O
sind	O
einfach	O
nicht	O
so	O
lange	O
haltbar	O
,	O
das	O
ist	O
iwann	O
ausgelutscht	O
,	O
und	O
so	O
setzen	O
diese	O
eben	O
noch	O
vermehrt	O
auf	O
bekannte	O
YT-Marketing-Strategien	O
.	O
Schön	O
und	O
gut	O
,	O
aber	O
bei	O
den	O
Lochis	O
haben	O
wir	O
den	O
Fall	O
,	O
dass	O
sie	O
,	O
wenn	O
sie	O
das	O
als	O
ernste	O
Musik	O
vertreten	O
,	O
direkt	O
in	O
den	O
Vergleich	O
mit	O
anderer	O
Musik	O
treten	O
.	O
Etwas	O
'	O
Gleiches	O
'	O
gibt	O
es	O
bei	O
anderen	O
Ytbern	O
nicht	O
,	O
unabhängig	O
ob	O
ihr	O
Content	O
nun	O
gut	O
ist	O
,	O
und	O
solang	O
man	O
sich	O
ein	O
Lochi-Lied	O
einmal	O
als	O
Unterhaltung	O
anhört	O
,	O
verhält	O
sich	O
das	O
genauso	O
.	O
Jetzt	O
gehen	O
die	O
Lochis	O
aber	O
auf	O
Tour	O
und	O
verkaufen	O
ihre	O
Musik	O
,	O
und	O
da	O
frage	O
ich	O
mich	O
,	O
bei	O
all	O
der	O
Musik	O
,	O
die	O
es	O
gibt	O
,	O
auch	O
auf	O
YT	O
(	O
Fewjar	O
